id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
18;data_gathering;requests;1566392205.261048;-0.3826608657836914;https://www.dailymail.co.uk/home/search.html?offset=900&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=900&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191964;200;True;
19;data_gathering;requests;1566392206.96107;-1.7156097888946533;https://www.dailymail.co.uk/home/search.html?offset=950&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=950&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;190355;200;True;
20;data_gathering;requests;1566392210.1254358;-0.2072591781616211;https://www.dailymail.co.uk/home/search.html?offset=1000&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1000&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;189709;200;True;
21;data_gathering;requests;1566392211.527818;-0.39789390563964844;https://www.dailymail.co.uk/home/search.html?offset=1050&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1050&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;189477;200;True;
22;data_gathering;requests;1566392213.090029;-0.29750895500183105;https://www.dailymail.co.uk/home/search.html?offset=1100&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1100&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;190683;200;True;
23;data_gathering;requests;1566392214.47612;-0.26442980766296387;https://www.dailymail.co.uk/home/search.html?offset=1150&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1150&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;189559;200;True;
24;data_gathering;requests;1566392216.1516612;-0.2569239139556885;https://www.dailymail.co.uk/home/search.html?offset=1200&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1200&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;189343;200;True;
25;data_gathering;requests;1566392217.568824;-0.31564807891845703;https://www.dailymail.co.uk/home/search.html?offset=1250&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1250&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;189071;200;True;
26;data_gathering;requests;1566392218.99334;-0.35083508491516113;https://www.dailymail.co.uk/home/search.html?offset=1300&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1300&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191060;200;True;
27;data_gathering;requests;1566392220.757152;-0.8787708282470703;https://www.dailymail.co.uk/home/search.html?offset=1350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1350&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;189747;200;True;
28;data_gathering;requests;1566392222.961302;-0.23557090759277344;https://www.dailymail.co.uk/home/search.html?offset=1400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1400&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;191498;200;True;
29;data_gathering;requests;1566392224.585611;-0.2082517147064209;https://www.dailymail.co.uk/home/search.html?offset=1450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1450&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;190142;200;True;
30;data_gathering;requests;1566392226.012977;-0.19352316856384277;https://www.dailymail.co.uk/home/search.html?offset=1500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1500&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;190048;200;True;
31;data_gathering;requests;1566392227.535784;-0.7889969348907471;https://www.dailymail.co.uk/home/search.html?offset=1550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;https://www.dailymail.co.uk/home/search.html?offset=1550&size=50&sel=site&searchPhrase=&sort=recent&type=article&topic=Immigration&days=all;188733;200;True;
