id;project;connector_type;t;delta_t;url;redirect_url;response_size;response_code;success;error
911;data_gathering;requests;1566425615.979221;-0.7648248672485352;http://dr.dk/nyheder/udland/malierne-trodser-trusler-og-stroemmer-til-valgsteder;https://www.dr.dk/nyheder/udland/malierne-trodser-trusler-og-stroemmer-til-valgsteder;32380;200;True;
912;data_gathering;requests;1566425618.733435;-2.2986762523651123;http://dr.dk/nyheder/kultur/friby-forfatter-truer-med-sultestrejke;https://www.dr.dk/nyheder/kultur/friby-forfatter-truer-med-sultestrejke;31772;200;True;
913;data_gathering;requests;1566425623.277523;-0.8522348403930664;http://dr.dk/nyheder/politik/regering-vil-spare-massivt-paa-danskkurser;https://www.dr.dk/nyheder/politik/regering-vil-spare-massivt-paa-danskkurser;31216;200;True;
914;data_gathering;requests;1566425625.923053;-0.6573629379272461;http://dr.dk/nyheder/politik/regeringen-fremlaegger-ghettoplan;https://www.dr.dk/nyheder/politik/regeringen-fremlaegger-ghettoplan;39993;200;True;
915;data_gathering;requests;1566425687.5025668;-0.201646089553833;http://dr.dk/nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
916;data_gathering;requests;1566425688.20719;-0.0022449493408203125;http://dr.dk/nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11568d208>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
917;data_gathering;requests;1566425688.712469;-0.00273895263671875;http://dr.dk/nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11568d3c8>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
918;data_gathering;requests;1566425689.2167392;-0.0034177303314208984;http://dr.dk/nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11568d358>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
919;data_gathering;requests;1566425689.730165;-0.0032918453216552734;http://dr.dk/nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/tyrkiets-erdogan-ser-ny-aera-i-syrien (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x11568d278>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
920;data_gathering;requests;1566425691.790729;-0.7644720077514648;http://dr.dk/nyheder/udland/tusinder-flygter-fra-kampe-i-yemen;https://www.dr.dk/nyheder/udland/tusinder-flygter-fra-kampe-i-yemen;29378;200;True;
921;data_gathering;requests;1566425694.890801;-0.8026940822601318;http://dr.dk/nyheder/udland/tyrkiet-flytter-missiler-til-syrisk-graense;https://www.dr.dk/nyheder/udland/tyrkiet-flytter-missiler-til-syrisk-graense;30139;200;True;
922;data_gathering;requests;1566425697.403935;-0.7403261661529541;http://dr.dk/nyheder/udland/syrien-ofre-faar-mere-hjaelp-af-usa-17-milliarder-paa-vej;https://www.dr.dk/nyheder/udland/syrien-ofre-faar-mere-hjaelp-af-usa-17-milliarder-paa-vej;32276;200;True;
923;data_gathering;requests;1566425700.241204;-0.800774097442627;http://dr.dk/nyheder/udland/danmark-sender-100-millioner-kroner-til-syriens-ofre;https://www.dr.dk/nyheder/udland/danmark-sender-100-millioner-kroner-til-syriens-ofre;33219;200;True;
924;data_gathering;requests;1566425703.066685;-0.7704191207885742;http://dr.dk/nyheder/kultur/kulturklubber/hans-hertel-ph-en-biografi;https://www.dr.dk/nyheder/kultur/kulturklubber/hans-hertel-ph-en-biografi;32707;200;True;
925;data_gathering;requests;1566425705.5744839;-0.7684621810913086;http://dr.dk/nyheder/udland/nok-en-syrisk-general-deserterer-til-tyrkiet;https://www.dr.dk/nyheder/udland/nok-en-syrisk-general-deserterer-til-tyrkiet;27492;200;True;
926;data_gathering;requests;1566425708.357879;-0.671389102935791;http://dr.dk/nyheder/udland/85-syriske-soldater-er-flygtet-til-tyrkiet;https://www.dr.dk/nyheder/udland/85-syriske-soldater-er-flygtet-til-tyrkiet;30928;200;True;
927;data_gathering;requests;1566425710.80754;-0.8604390621185303;http://dr.dk/nyheder/udland/syrien-oeger-fokus-paa-tyrkiets-graense;https://www.dr.dk/nyheder/udland/syrien-oeger-fokus-paa-tyrkiets-graense;32136;200;True;
928;data_gathering;requests;1566425713.586457;-0.8465778827667236;http://dr.dk/nyheder/udland/tyrkisk-fly-fundet-i-syrisk-farvand;https://www.dr.dk/nyheder/udland/tyrkisk-fly-fundet-i-syrisk-farvand;30543;200;True;
929;data_gathering;requests;1566425716.85055;-0.7569139003753662;http://dr.dk/nyheder/udland/mulig-fredsplan-i-mellemoesten-afsloeret;https://www.dr.dk/nyheder/udland/mulig-fredsplan-i-mellemoesten-afsloeret;30042;200;True;
930;data_gathering;requests;1566425719.39117;-0.7763841152191162;http://dr.dk/nyheder/politik/socialraadgivere-foraeldrepaalaeg-skal-bruges-forsigtigt;https://www.dr.dk/nyheder/politik/socialraadgivere-foraeldrepaalaeg-skal-bruges-forsigtigt;33353;200;True;
931;data_gathering;requests;1566425722.1746938;-1.0656392574310303;http://dr.dk/nyheder/politik/amnesty-frygter-discount-screening-af-tolke;https://www.dr.dk/nyheder/politik/amnesty-frygter-discount-screening-af-tolke;31473;200;True;
932;data_gathering;requests;1566425725.558284;-0.7543160915374756;http://dr.dk/nyheder/udland/afghanere-bestikker-sig-til-job;https://www.dr.dk/nyheder/udland/afghanere-bestikker-sig-til-job;33290;200;True;
933;data_gathering;requests;1566425728.561589;-0.7200620174407959;http://dr.dk/nyheder/politik/uddannelsesforbund-revser-dagpengeaftalens-finansiering;https://www.dr.dk/nyheder/politik/uddannelsesforbund-revser-dagpengeaftalens-finansiering;32286;200;True;
934;data_gathering;requests;1566425731.630475;-0.7237629890441895;http://dr.dk/nyheder/udland/endnu-en-blodig-dag-i-syrien-vold-koster-35-mennesker-livet;https://www.dr.dk/nyheder/udland/endnu-en-blodig-dag-i-syrien-vold-koster-35-mennesker-livet;32440;200;True;
935;data_gathering;requests;1566425734.558377;-0.8790891170501709;http://dr.dk/nyheder/udland/tyrkiets-premierminister-oensker-et-mere-aktivt-usa-i-syrien;https://www.dr.dk/nyheder/udland/tyrkiets-premierminister-oensker-et-mere-aktivt-usa-i-syrien;35483;200;True;
936;data_gathering;requests;1566425737.9219892;-0.9909577369689941;http://dr.dk/nyheder/udland/pakistans-boern-har-mistet-skoler;https://www.dr.dk/nyheder/udland/pakistans-boern-har-mistet-skoler;31802;200;True;
937;data_gathering;requests;1566425799.5087302;-0.21599268913269043;http://dr.dk/nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
938;data_gathering;requests;1566425800.2307851;-0.0023169517517089844;http://dr.dk/nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114ee65c0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
939;data_gathering;requests;1566425800.7374752;-0.003301858901977539;http://dr.dk/nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114ee67f0>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
940;data_gathering;requests;1566425801.251285;-0.003314971923828125;http://dr.dk/nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114ee6630>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
941;data_gathering;requests;1566425801.764985;-0.0032367706298828125;http://dr.dk/nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne;;0;;False;HTTPConnectionPool(host='dr.dk', port=80): Max retries exceeded with url: /nyheder/udland/advokat-til-dommer-drop-breiviks-oenske-vidne (Caused by NewConnectionError('<urllib3.connection.HTTPConnection object at 0x114ee6898>: Failed to establish a new connection: [Errno 8] nodename nor servname provided, or not known'))
942;data_gathering;requests;1566425803.4180322;-0.8863399028778076;http://dr.dk/sporten/fodbold/svensk-fodboldspiller-draebt-i-spilleklub;https://www.dr.dk/sporten/fodbold/svensk-fodboldspiller-draebt-i-spilleklub;29730;200;True;
943;data_gathering;requests;1566425806.384993;-0.7132959365844727;http://dr.dk/nyheder/udland/46-draebt-af-jordskred-i-burma;https://www.dr.dk/nyheder/udland/46-draebt-af-jordskred-i-burma;27761;200;True;
944;data_gathering;requests;1566425809.587584;-0.7600979804992676;http://dr.dk/nyheder/udland/sudan-indfoerer-noedret-ved-graense;https://www.dr.dk/nyheder/udland/sudan-indfoerer-noedret-ved-graense;30552;200;True;
945;data_gathering;requests;1566425812.087755;-0.8054232597351074;http://dr.dk/nyheder/politik/danmark-aaben-mere-stoette-til-syrien;https://www.dr.dk/nyheder/politik/danmark-aaben-mere-stoette-til-syrien;30875;200;True;
946;data_gathering;requests;1566425815.0784929;-0.725506067276001;http://dr.dk/nyheder/udland/sudan-sydsudan-er-en-fjende;https://www.dr.dk/nyheder/udland/sudan-sydsudan-er-en-fjende;31961;200;True;
947;data_gathering;requests;1566425818.062171;-0.7100799083709717;http://dr.dk/nyheder/udland/syrere-draebt-ved-flygtningelejr-i-tyrkiet;https://www.dr.dk/nyheder/udland/syrere-draebt-ved-flygtningelejr-i-tyrkiet;30260;200;True;
948;data_gathering;requests;1566425821.0546649;-0.7740533351898193;http://dr.dk/nyheder/udland/chokeret-kofi-annan-volden-i-syrien-er-helt-uacceptabel;https://www.dr.dk/nyheder/udland/chokeret-kofi-annan-volden-i-syrien-er-helt-uacceptabel;32236;200;True;
949;data_gathering;requests;1566425824.2549279;-0.8662350177764893;http://dr.dk/nyheder/udland/fn-syriens-konflikt-skaber-en-tabt-generation;https://www.dr.dk/nyheder/udland/fn-syriens-konflikt-skaber-en-tabt-generation;32829;200;True;
950;data_gathering;requests;1566425826.930922;-0.705704927444458;http://dr.dk/nyheder/udland/nu-gaar-der-storpolitik-i-fransk-skoleskyderi;https://www.dr.dk/nyheder/udland/nu-gaar-der-storpolitik-i-fransk-skoleskyderi;31870;200;True;
951;data_gathering;requests;1566425829.3049998;-1.7560651302337646;http://dr.dk/nyheder/kultur/jacques-blum-er-doed;https://www.dr.dk/nyheder/kultur/jacques-blum-er-doed;29982;200;True;
952;data_gathering;requests;1566425833.206486;-0.7218360900878906;http://dr.dk/nyheder/kultur/kulturklubber/gretelise-holm-jesus-pengene-og-livet;https://www.dr.dk/nyheder/kultur/kulturklubber/gretelise-holm-jesus-pengene-og-livet;31937;200;True;
953;data_gathering;requests;1566425835.988172;-0.8074197769165039;http://dr.dk/nyheder/udland/fn-penge-hjaelper-syrere-men-stopper-ikke-krig;https://www.dr.dk/nyheder/udland/fn-penge-hjaelper-syrere-men-stopper-ikke-krig;30145;200;True;
954;data_gathering;requests;1566425839.177116;-0.7933511734008789;http://dr.dk/nyheder/udland/lottogevinsten-forsvandt-til-nepal;https://www.dr.dk/nyheder/udland/lottogevinsten-forsvandt-til-nepal;26837;200;True;
955;data_gathering;requests;1566425842.415155;-0.6274840831756592;http://dr.dk/nyheder/indland/faerre-udlaendinge-arbejder-i-danmark;https://www.dr.dk/nyheder/indland/faerre-udlaendinge-arbejder-i-danmark;27515;200;True;
956;data_gathering;requests;1566425845.292128;-0.9280169010162354;http://dr.dk/nyheder/udland/halvt-saa-mange-baadflygtninge-fra-afrika;https://www.dr.dk/nyheder/udland/halvt-saa-mange-baadflygtninge-fra-afrika;29207;200;True;
957;data_gathering;requests;1566425847.771639;-0.8066418170928955;http://dr.dk/nyheder/udland/khodorkovskij-takker-tysk-eksminister-efter-loesladelse;https://www.dr.dk/nyheder/udland/khodorkovskij-takker-tysk-eksminister-efter-loesladelse;34522;200;True;
958;data_gathering;requests;1566425850.6549602;-64.5935606956482;http://dr.dk/nyheder/udland/israel-afviser-fred-med-palaestina;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
959;data_gathering;requests;1566425915.74961;-0.865699052810669;http://dr.dk/nyheder/udland/israel-afviser-fred-med-palaestina;https://www.dr.dk/nyheder/udland/israel-afviser-fred-med-palaestina;31559;200;True;
960;data_gathering;requests;1566425918.166682;-0.8067648410797119;http://dr.dk/nyheder/udland/sult-truer-tusinder-i-sydsudan;https://www.dr.dk/nyheder/udland/sult-truer-tusinder-i-sydsudan;31646;200;True;
961;data_gathering;requests;1566425921.249739;-0.7708020210266113;http://dr.dk/nyheder/udland/voldsomme-kampe-i-sudan-koster-19-livet;https://www.dr.dk/nyheder/udland/voldsomme-kampe-i-sudan-koster-19-livet;30864;200;True;
962;data_gathering;requests;1566425923.772764;-0.7880890369415283;http://dr.dk/nyheder/udland/danmark-sender-millionhjaelp-til-syriske-ofre;https://www.dr.dk/nyheder/udland/danmark-sender-millionhjaelp-til-syriske-ofre;33167;200;True;
963;data_gathering;requests;1566425926.583126;-0.6663527488708496;http://dr.dk/sporten/fra-flygtningelejr-til-ol-medalje;https://www.dr.dk/sporten/fra-flygtningelejr-til-ol-medalje;30570;200;True;
964;data_gathering;requests;1566425929.66536;-0.7312700748443604;http://dr.dk/nyheder/indland/soevndal-bahrein-maa-retsforfoelge-tortur;https://www.dr.dk/nyheder/indland/soevndal-bahrein-maa-retsforfoelge-tortur;30781;200;True;
965;data_gathering;requests;1566425931.950125;-0.9044671058654785;http://dr.dk/nyheder/politik/overblik-her-er-hovedlinjerne-i-regeringens-integrationsudspil;https://www.dr.dk/nyheder/politik/overblik-her-er-hovedlinjerne-i-regeringens-integrationsudspil;33304;200;True;
966;data_gathering;requests;1566425934.6166148;-0.7988049983978271;http://dr.dk/nyheder/udland/syriske-jagerfly-bomber-oprorsbase;https://www.dr.dk/nyheder/udland/syriske-jagerfly-bomber-oprorsbase;30622;200;True;
967;data_gathering;requests;1566425937.866668;-0.8249919414520264;http://dr.dk/nyheder/udland/red-barnet-rystede-11-boern-doer-hver-dag-i-syrien;https://www.dr.dk/nyheder/udland/red-barnet-rystede-11-boern-doer-hver-dag-i-syrien;38721;200;True;
968;data_gathering;requests;1566425940.683386;-0.67281174659729;http://dr.dk/nyheder/udland/syrisk-opposition-faar-ambassadoer-i-paris;https://www.dr.dk/nyheder/udland/syrisk-opposition-faar-ambassadoer-i-paris;32998;200;True;
969;data_gathering;requests;1566425943.216751;-0.7687089443206787;http://dr.dk/nyheder/udland/syriske-kampfly-draeber-16-ved-tyrkiets-graense;https://www.dr.dk/nyheder/udland/syriske-kampfly-draeber-16-ved-tyrkiets-graense;30174;200;True;
970;data_gathering;requests;1566425945.7835789;-0.6768460273742676;http://dr.dk/nyheder/kultur/kulturklubber/eksplosiv-digtsamling-er-testklub-bog-i-november-og-december;https://www.dr.dk/nyheder/kultur/kulturklubber/eksplosiv-digtsamling-er-testklub-bog-i-november-og-december;39458;200;True;
971;data_gathering;requests;1566425948.950148;-0.6991407871246338;http://dr.dk/nyheder/indland/landsretten-underkender-lov-om-folkedrab;https://www.dr.dk/nyheder/indland/landsretten-underkender-lov-om-folkedrab;29606;200;True;
972;data_gathering;requests;1566425951.717181;-0.6972358226776123;http://dr.dk/nyheder/politik/her-er-de-politiske-omraader-danskerne-taenker-mindst-paa;https://www.dr.dk/nyheder/politik/her-er-de-politiske-omraader-danskerne-taenker-mindst-paa;33220;200;True;
973;data_gathering;requests;1566425954.055845;-0.8162331581115723;http://dr.dk/nyheder/indland/sundhedsstyrelsen-holder-oeje-med-syrisk-polio;https://www.dr.dk/nyheder/indland/sundhedsstyrelsen-holder-oeje-med-syrisk-polio;34017;200;True;
974;data_gathering;requests;1566425957.1502972;-1.0037157535552979;http://dr.dk/nyheder/politik/fakta-det-blev-eu-lederne-enige-om;https://www.dr.dk/nyheder/politik/fakta-det-blev-eu-lederne-enige-om;36021;200;True;
975;data_gathering;requests;1566425960.070538;-1.051854133605957;http://dr.dk/nyheder/udland/dansk-bahrainer-faar-stieg-larsson-pris;https://www.dr.dk/nyheder/udland/dansk-bahrainer-faar-stieg-larsson-pris;32160;200;True;
976;data_gathering;requests;1566425962.813237;-83.50799202919006;http://dr.dk/nyheder/udland/tyrkiet-truer-syrien-med-sanktioner;https://www.dr.dk/nyheder/udland/tyrkiet-truer-syrien-med-sanktioner;30618;200;True;
977;data_gathering;requests;1566426048.1142259;-0.03962421417236328;http://dr.dk/nyheder/udland/kampe-saetter-ild-til-historisk-basar-i-aleppo;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
978;data_gathering;requests;1566426048.654572;-0.8444249629974365;http://dr.dk/nyheder/udland/kampe-saetter-ild-til-historisk-basar-i-aleppo;https://www.dr.dk/nyheder/udland/kampe-saetter-ild-til-historisk-basar-i-aleppo;36453;200;True;
979;data_gathering;requests;1566426051.9852512;-2.3333449363708496;http://dr.dk/nyheder/indland/roede-kors-maa-skaere-ned-i-syrien;https://www.dr.dk/nyheder/indland/roede-kors-maa-skaere-ned-i-syrien;31931;200;True;
980;data_gathering;requests;1566426056.268385;-0.6954069137573242;http://dr.dk/nyheder/udland/obama-ingen-genvej-til-fred-i-mellemoesten;https://www.dr.dk/nyheder/udland/obama-ingen-genvej-til-fred-i-mellemoesten;28005;200;True;
981;data_gathering;requests;1566426059.4015622;-0.8390536308288574;http://dr.dk/nyheder/indland/hver-4-er-klar-til-skjule-illegale;https://www.dr.dk/nyheder/indland/hver-4-er-klar-til-skjule-illegale;29395;200;True;
982;data_gathering;requests;1566426062.7112682;-0.8230338096618652;http://dr.dk/nyheder/kultur/kulturklubber/mussolini-kanalen-er-maanedens-roman;https://www.dr.dk/nyheder/kultur/kulturklubber/mussolini-kanalen-er-maanedens-roman;37576;200;True;
983;data_gathering;requests;1566426065.502172;-0.7803051471710205;http://dr.dk/nyheder/politik/valg/valg2011/ekspert-politikere-frygter-eu-uden-grund;https://www.dr.dk/nyheder/politik/valg/valg2011/ekspert-politikere-frygter-eu-uden-grund;30732;200;True;
984;data_gathering;requests;1566426068.188162;-0.7566409111022949;http://dr.dk/nyheder/udland/eu-flere-sanktioner-mod-syrien;https://www.dr.dk/nyheder/udland/eu-flere-sanktioner-mod-syrien;31172;200;True;
985;data_gathering;requests;1566426070.9688709;-0.9499619007110596;http://dr.dk/nyheder/politik/valg/valg2011/df-vil-barbere-ulandsbistand-ned;https://www.dr.dk/nyheder/politik/valg/valg2011/df-vil-barbere-ulandsbistand-ned;31030;200;True;
986;data_gathering;requests;1566426073.956741;-0.9334259033203125;http://dr.dk/nyheder/indland/pengekrav-kan-hindre-retssager-om-tortur;https://www.dr.dk/nyheder/indland/pengekrav-kan-hindre-retssager-om-tortur;34920;200;True;
987;data_gathering;requests;1566426136.293503;-4.139481067657471;http://dr.dk/nyheder/udland/hjaelp-paa-vej-mod-sultende-i-mali;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
988;data_gathering;requests;1566426140.939615;-0.793982982635498;http://dr.dk/nyheder/udland/hjaelp-paa-vej-mod-sultende-i-mali;https://www.dr.dk/nyheder/udland/hjaelp-paa-vej-mod-sultende-i-mali;32102;200;True;
989;data_gathering;requests;1566426143.452103;-0.8355131149291992;http://dr.dk/nyheder/udland/assad-militaeret-har-standset-aktioner-mod-demonstranter;https://www.dr.dk/nyheder/udland/assad-militaeret-har-standset-aktioner-mod-demonstranter;31348;200;True;
990;data_gathering;requests;1566426146.737848;-0.850391149520874;http://dr.dk/nyheder/indland/laegenetvaerk-hjaelper-illegale-indvandrere;https://www.dr.dk/nyheder/indland/laegenetvaerk-hjaelper-illegale-indvandrere;32022;200;True;
991;data_gathering;requests;1566426149.2184691;-0.9296548366546631;http://dr.dk/nyheder/udland/doedstal-stiger-til-ni-efter-tyrkisk-bombe;https://www.dr.dk/nyheder/udland/doedstal-stiger-til-ni-efter-tyrkisk-bombe;31786;200;True;
992;data_gathering;requests;1566426152.061496;-0.7490370273590088;http://dr.dk/nyheder/kultur/kulturklubber/minna-mangler-et-oevelokale-i-maanedens-testklub-bog;https://www.dr.dk/nyheder/kultur/kulturklubber/minna-mangler-et-oevelokale-i-maanedens-testklub-bog;36687;200;True;
993;data_gathering;requests;1566426154.9380171;-0.8408448696136475;http://dr.dk/nyheder/politik/minister-nu-faar-syrien-ekstra-noedhjaelp-fra-danmark;https://www.dr.dk/nyheder/politik/minister-nu-faar-syrien-ekstra-noedhjaelp-fra-danmark;37203;200;True;
994;data_gathering;requests;1566426157.4043598;-0.7301623821258545;http://dr.dk/nyheder/udland/overblik-krigen-i-syrien-begyndte-med-graffiti;https://www.dr.dk/nyheder/udland/overblik-krigen-i-syrien-begyndte-med-graffiti;42076;200;True;
995;data_gathering;requests;1566426159.9987001;-0.7980577945709229;http://dr.dk/nyheder/politik/el-stiller-alternativt-forslag-til-aktion-mod-syrien;https://www.dr.dk/nyheder/politik/el-stiller-alternativt-forslag-til-aktion-mod-syrien;34858;200;True;
996;data_gathering;requests;1566426163.2214139;-0.8547451496124268;http://dr.dk/nyheder/udland/roede-kors-millioner-klar-til-flygte-fra-damaskus;https://www.dr.dk/nyheder/udland/roede-kors-millioner-klar-til-flygte-fra-damaskus;37630;200;True;
997;data_gathering;requests;1566426166.3852859;-0.7613422870635986;http://dr.dk/nyheder/indland/dansker-leder-eus-civilmission-i-sydsudan;https://www.dr.dk/nyheder/indland/dansker-leder-eus-civilmission-i-sydsudan;31229;200;True;
998;data_gathering;requests;1566426169.632541;-0.7375640869140625;http://dr.dk/nyheder/indland/dansk-flygtningehjaelp-udvider-hjaelpearbejde-seks-millioner;https://www.dr.dk/nyheder/indland/dansk-flygtningehjaelp-udvider-hjaelpearbejde-seks-millioner;34960;200;True;
999;data_gathering;requests;1566426172.637334;-0.6533398628234863;http://dr.dk/nyheder/udland/syriens-haer-generobrer-damaskus-bydele;https://www.dr.dk/nyheder/udland/syriens-haer-generobrer-damaskus-bydele;34201;200;True;
1000;data_gathering;requests;1566426175.051738;-0.7273838520050049;http://dr.dk/nyheder/udland/eu-vil-skaerpe-vaabenembargo-mod-syrien;https://www.dr.dk/nyheder/udland/eu-vil-skaerpe-vaabenembargo-mod-syrien;33054;200;True;
1001;data_gathering;requests;1566426178.254308;-0.7700061798095703;http://dr.dk/nyheder/udland/syrien-lavede-masseanholdelse-ved-graensen;https://www.dr.dk/nyheder/udland/syrien-lavede-masseanholdelse-ved-graensen;30806;200;True;
1002;data_gathering;requests;1566426180.550158;-0.7334270477294922;http://dr.dk/nyheder/udland/syrere-flygter-i-panik-til-tyrkiet;https://www.dr.dk/nyheder/udland/syrere-flygter-i-panik-til-tyrkiet;30384;200;True;
1003;data_gathering;requests;1566426183.569474;-0.887833833694458;http://dr.dk/nyheder/udland/svaert-med-fred-i-mellemoesten;https://www.dr.dk/nyheder/udland/svaert-med-fred-i-mellemoesten;33664;200;True;
1004;data_gathering;requests;1566426186.828841;-76.56311297416687;http://dr.dk/nyheder/udland/voldsom-regn-fordriver-seks-millioner-indere;https://www.dr.dk/nyheder/udland/voldsom-regn-fordriver-seks-millioner-indere;32700;200;True;
1005;data_gathering;requests;1566426265.771028;-0.042214155197143555;http://dr.dk/nyheder/udland/assads-general-og-barndomsven-er-deserteret;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
1006;data_gathering;requests;1566426266.321517;-0.7949891090393066;http://dr.dk/nyheder/udland/assads-general-og-barndomsven-er-deserteret;https://www.dr.dk/nyheder/udland/assads-general-og-barndomsven-er-deserteret;30862;200;True;
1007;data_gathering;requests;1566426268.700536;-0.6996889114379883;http://dr.dk/nyheder/udland/tyrkiet-sendte-fly-op-ved-syriens-graense;https://www.dr.dk/nyheder/udland/tyrkiet-sendte-fly-op-ved-syriens-graense;32636;200;True;
1008;data_gathering;requests;1566426271.130218;-0.7806990146636963;http://dr.dk/nyheder/udland/usa-afdramatiserer-tyrkisk-oprustning;https://www.dr.dk/nyheder/udland/usa-afdramatiserer-tyrkisk-oprustning;33696;200;True;
1009;data_gathering;requests;1566426273.539083;-0.8295650482177734;http://dr.dk/nyheder/politik/el-lov-om-boernecheck-skal-laves-om;https://www.dr.dk/nyheder/politik/el-lov-om-boernecheck-skal-laves-om;31984;200;True;
1010;data_gathering;requests;1566426276.042654;-0.7833561897277832;http://dr.dk/nyheder/udland/fn-helikoptere-angriber-byer-i-syrien;https://www.dr.dk/nyheder/udland/fn-helikoptere-angriber-byer-i-syrien;31983;200;True;
1011;data_gathering;requests;1566426278.78882;-0.904789924621582;http://dr.dk/nyheder/politik/nabolande-graensekontrol-en-skandale;https://www.dr.dk/nyheder/politik/nabolande-graensekontrol-en-skandale;31111;200;True;
1012;data_gathering;requests;1566426281.655884;-0.8028678894042969;http://dr.dk/nyheder/udland/libysk-voldtaegtoffer-flygtet;https://www.dr.dk/nyheder/udland/libysk-voldtaegtoffer-flygtet;31562;200;True;
1013;data_gathering;requests;1566426284.138835;-0.7772500514984131;http://dr.dk/nyheder/udland/avis-nato-lod-baadflygtninge-doe-af-sult-og-toerst;https://www.dr.dk/nyheder/udland/avis-nato-lod-baadflygtninge-doe-af-sult-og-toerst;29314;200;True;
1014;data_gathering;requests;1566426287.038933;-0.8472039699554443;http://dr.dk/nyheder/udland/edward-snowden-er-forsvundet;https://www.dr.dk/nyheder/udland/edward-snowden-er-forsvundet;34384;200;True;
1015;data_gathering;requests;1566426289.9559622;-0.7975668907165527;http://dr.dk/nyheder/politik/toldere-skal-tilbage-til-graensen;https://www.dr.dk/nyheder/politik/toldere-skal-tilbage-til-graensen;29923;200;True;
1016;data_gathering;requests;1566426293.152218;-0.9795427322387695;http://dr.dk/nyheder/politik/eu-kan-give-df-en-halv-graense-sejr;https://www.dr.dk/nyheder/politik/eu-kan-give-df-en-halv-graense-sejr;31051;200;True;
1017;data_gathering;requests;1566426295.8890738;-0.8076012134552002;http://dr.dk/nyheder/politik/danskerne-udlaendingedebatten-er-okay;https://www.dr.dk/nyheder/politik/danskerne-udlaendingedebatten-er-okay;28339;200;True;
1018;data_gathering;requests;1566426299.012578;-79.05552387237549;http://dr.dk/nyheder/udland/soevndal-danmark-sender-ikke-vaaben-til-syrien;https://www.dr.dk/nyheder/udland/soevndal-danmark-sender-ikke-vaaben-til-syrien;34447;200;True;
1019;data_gathering;requests;1566426380.215894;-0.038832902908325195;http://dr.dk/nyheder/udland/syriske-soldater-henretter-15-civile-i-homs;;0;;False;('Connection aborted.', ConnectionResetError(54, 'Connection reset by peer'))
